,video_id,channel_id,video_title,video_description,video_tags,video_duration,video_published,video_category,video_info_card,video_with_ads,video_end_screen,video_cluster,crawled_date,year,month,day,pre_text
80,kqxd7LqoBOs,UC8ng6Z03LByFKtPYDfG0hxg,10월 7일 이쁜화분 실용성있는 화분 할인중,"안녕하세요 
업로드가 계속안되어서 이제 올려드립니다 

행복한하루 되세요 




#다담다육이야기 
#다육화분싸게파는곳 
#수제공방화분 
#할인판매",[],1244,2024-10-06,People & Blogs,0,0,0,-1,2024-10-07 17:47:20,2024,10,6,10월 7일 이쁜화분 실용성있는 화분 할인중  #다담다육이야기 #다육화분싸게파는곳 #수제공방화분 #할인판매 [SEP] People & Blogs
81,FO67dWY_7zY,UC9nMI127g4Asi_oxJRL0RqA,"""그런 얘기들 들었다고 해주면 되지 뭐"", 李 위증교사 의혹 '30분 녹취록 공개' [강적들]",지난 9월 30일 서울중앙지방법원에서 열린 이재명 더불어민주당 대표의 위증교사 혐의 결심공판 현장에서 최후변론에 나선 이 대표 변호인 이승엽 변호사는 녹음파일을 법정에서 틀었다. 2019년 1월 8일 이 대표 측 변호사와 김진성씨 사이에 오간 전화통화 파일이었습니다. 더 자세한 내용은 강적들에서 확인해 보세요.,[],381,2024-10-06,News & Politics,0,0,0,-1,2024-10-07 17:47:21,2024,10,6,해주면 되지 뭐 李 위증교사 의혹 30분 녹취록 공개 강적들   [SEP] News & Politics
82,C4InT_qqIfs,UCaN9OZRgZe_40KXFQ4dMxAA,[지금뉴스] “이겼으니 2차 토론 안 해야지” 주가는 10% ‘털썩’,[지금뉴스] “이겼으니 2차 토론 안 해야지” 주가는 10% ‘털썩’,[],212,2024-10-06,People & Blogs,0,0,0,-1,2024-10-07 17:47:21,2024,10,6,지금뉴스 이겼으니 2차 토론 안 해야지 주가는 10% 털썩   [SEP] People & Blogs
83,G0EBDUNwerY,UCcNsyWRIKnHkSxJnGlSzeuA,만족감 그 이상 | NEW HYPER SERIES​,"300도까지 가열하는​
차원이 다른 강렬함 그 이상*을 경험해보세요​.

*글로 하이퍼 X2 스탠다드 모드 대비.​
본 제품은 무해하지 않으며, 중독성이 있는 니코틴을 포함하고 있습니다.​

※ 만 19세 이상 성인만을 위한 제품입니다.​

#글로 #glo #하이퍼 #HYPERSERIES​
#전자담배 #전담 #전자담배추천 #궐련형전자담배​",[],46,2024-10-06,People & Blogs,0,0,0,-1,2024-10-07 17:47:21,2024,10,6,만족감 이상 NEW HYPER SERIES ​  #글로 #glo #하이퍼 #HYPERSERIES #전자담배 #전담 #전자담배추천 #궐련형전자담배 [SEP] People & Blogs
84,l71iwVi2rGE,UConQyxlwPlR8yC0bUNCT_JA,"[네이로 코인전망] 폭등 적중!! 오늘 다시 신고점을 달성한 이유? 이번달 재단에서 발표할 대형호재 주목, 단기 목표가 '여기'까지 봐야할 이유는? #NEIRO","코린이 구독자 이벤트  무료 문자이벤트

코인사부

010-5885-6779
코인명문자 -
 대응타점 공유

""스윙"" 문자 -
급등하기 전 해외에서 ""뜨거운""코인 정보 제공

입맛에 맞춰 부담없이 무료로 이용하세요.


#네이로코인,#네이로이더,#네이로 오토미,#네이롤,#제네이로,#네이로 코인,#네이로cto,#네이로 디시,#네이로 바이낸스,#네이로이더 코인,#네이로 이더,#네이로 시총,#네이로 코인판,#네이버 블로그,#리오데자 네이로","['#네이로코인', '#네이로이더', '#네이로 오토미', '#네이롤', '#제네이로', '#네이로 코인', '#네이로cto', '#네이로 디시', '#네이로 바이낸스', '#네이로이더 코인', '#네이로 이더', '#네이로 시총', '#네이로 코인판', '#네이버 블로그', '#리오데자 네이로']",508,2024-10-06,Entertainment,0,0,0,-1,2024-10-07 17:47:24,2024,10,6,"[ 네이로 코인전망 적중 다시 신고점을 달성한 이유 이번달 재단에서 발표할 대형호재 주목, 단기 목표가 '여기 봐야할 이유는 NEIRO 네이로코인 네이로이더 네이로 오토미 네이롤 제네이로 네이로 코인 네이로cto 네이로 디시 네이로 바이낸스 네이로이더 코인 네이로 이더 네이로 시총 네이로 코인판 네이버 블로그 리오데자 네이로 #네이로코인 #네이로이더 #네이로 #네이롤 #제네이로 #네이로 #네이로cto #네이로 #네이로 #네이로이더 #네이로 #네이로 #네이로 #네이버 #리오데자 [SEP] Entertainment"
85,XIcWdTxUiVY,UCjQyihEH9NbeYVMeC8NBnqw,가짜반지 - 공훈 / 불타는 장미단 인기곡 / 이태무 [원곡 선풍],"불타는 장미단에서 공훈씨가 끼부리며 ""가짜반지""를 부르는 모습에 시청자와 출연진이 좋아해서 역주행하는 노래 
""가짜반지""를 태무쌤과 함께 재밋게 불러봅시다 ~.^♡

Casting 010-6223-5213 
#가짜반지_공훈_불타는_장미단 #공훈가짜반지 #공훈_가짜_반지 #가짜반지 #이태무_가짜반지_배우기 #공훈_가짜반지 #이태무_가짜반지 #태무쌤 _포인트강의_쪽집개_강의 #이태무노래교실_현장분위기 #가짜반지배우기 #가짜반지티칭 #가짜반지노래교실 #가짜반지부르기 #가짜반지_가사_자막_악보_노래
#가성비최고가수이태무 #날라리가수 #신나는가수 #놀줄하는가수 #분위기심패소생가수이태무
#이태무 #가수이태무 #이태무노래
#이태무선생님 #이태무노래교실 #트롯  #태무쌤 #인기노래강사 #스타노래강사이태무 #노인복지전문강사 #평생교육전문강사 #특강전문_일타노래강사",[],107,2024-10-06,Music,0,0,0,-1,2024-10-07 17:47:40,2024,10,6,가짜반지 공훈 불타는 장미단 인기곡 이태무 원곡 선풍  #가짜반지 #공훈가짜반지 #공훈 #가짜반지 #이태무 #공훈 #이태무 #태무쌤 #이태무노래교실 #가짜반지배우기 #가짜반지티칭 #가짜반지노래교실 #가짜반지부르기 #가짜반지 #가성비최고가수이태무 #날라리가수 #신나는가수 #놀줄하는가수 #분위기심패소생가수이태무 #이태무 #가수이태무 #이태무노래 #이태무선생님 #이태무노래교실 #트롯 #태무쌤 #인기노래강사 #스타노래강사이태무 #노인복지전문강사 #평생교육전문강사 #특강전문 [SEP] Music
86,nykuzjo0gPc,UCyrlaqh4Tu34QfqEQCJxM9w,只要聽歌就可以免費挖礦？ /Tips Coin Song,"TIPS COIN song의 무료 음원의 가사 음원 저작.소유권은 tips 재단의 소유권입니다.
무료 음원을 영업 운영 매장에서 상업적으로 이용하실 경우 허락 승인 요청을 tipsweb3.com 음악 채널 무료 채굴 카테고리에 포스트를 적으시면 승인합니다. 

상업적으로 이용하는 매장 면적에 제한이 없고 팁스 재단의 특별한 사용 정지 고지가 없는 한 당분간 무제한 무료 이용됩니다. 다만.불법 다운로드는 안됩니다.

다만 블로그 포스팅시 음원을 퍼갈 수 있습니다. 
불법 음원 무단 복제로 법적 소송을 당할 수 있습니다.
TIPS COIN song의 무료 음원의 가사 음원 저작.소유권은 tips 재단의 소유권입니다.무료 음원을 상업적 불법 음원 무단 복제로 법적 소송을 당할 수 있습니다.
(The copyright of the free sound source of TIPS COIN song. The ownership belongs to the tips foundation. If you use the free sound source commercially, you may be subject to legal action for illegal reproduction of the sound source.)

kdiacoin exchange(거래소)- https://www.digifinex.com/en-ww/trade...
Welcome to www.tipsweb3.com
농협: 차관성 302 2173 5680  81
상담 문의는 문자로: 010  2173  5680

간단한 생일 축하송의 경우 축하 받을 생일자의 성명을 삽입할 경우 10.000원
구체적인 사연을 음원으로 만들어 생일을 축하할 경우 별도 문의
 청혼송외 사랑송
구체적인 사연을 작성해 사랑의 의미를 음원으로 전달할 경우 기본: 50.000원
자영업 가게 이름과 기업명 홍보송
구체적인 홍보 내용을 작성해 노래 가사로 전달할 경우 기본:100.000원
tipsweb3.com tips coin 무료 채굴 플랫폼에서 현재 채굴한 코인의 가치는?
현재 1주 7.000에 거래되고 있으나 매물로 내놓는 파는 사람이 없습니다.
tips coin은 하루 1주 누구나 회원으로 가입 시 무료 채굴되고 있 고 
현재 하루 다량의 코인을 채굴하는 분은 매달 10만 원 이상 지불하면서 유료 채굴 되고 있는
미래 가치가 형성되고 있는 코인입니다.

기업송.생일송등 다양한 음원은 현금 결제를 할 수도 있으며 무료 채굴하신 tips coin으로 결제를 하셔도 되는 현금 가치가 형성되고 있는 미래 가치 코인입니다.
tips coin으로 결제를 하실 분은 tipsweb3.com을 이용하세요.
TIPS COIN song 무료 음원(생일.기업.청혼외 홍보송 주문 제작) 문의는 팁스 플랫폼 
무료 음악 채굴 카테고리에 질의하시고 주문하세요.

kdiacoin exchange(거래소)- https://www.digifinex.com/en-ww/trade...
Welcome to www.tipsweb3.com

For a simple birthday song, insert the name of the person receiving the congratulations and pay 10,000 won
If you create a specific story as a sound source to celebrate the birthday, please inquire separately
Proposal song and other love songs
If you write a specific story and convey the meaning of love as a sound source, basic: 50,000 won
Promotional song for self-employed store name and company name
If you write a specific promotional content and convey it as song lyrics, basic: 100,000 won

What is the value of the coin currently mined on the tipsweb3.com tips coin free mining platform?
It is currently trading at 7,000 per week, but there are currently no trading items.
Tips Coin is mined for free for one week when anyone signs up as a member.
Currently, many members are paying more than 100,000 won per month, and it is a coin with future value that is being mined for a fee.

You can pay in cash for various music sources such as corporate songs and birthday songs, and you can also pay with the tips coins you mined for free.
It is a coin with future value that is being formed as cash value.
If you want to pay with tips coins, please use tipsweb3.com.
For inquiries about free music sources (birthday, corporate, proposal, and promotional songs), please inquire in the tips platform
Free music mining category and place your order.","['비트코인.무료채굴.돈 벌기.부자되기.이더리움.도지코인.xrp.리플.', 'BTC.GLM.ONG.ETC.ETH.XRP.DOGE.SOL.XEC.DOGE.ADA.TRX.XEC.XLM.DOT', 'hpo.bat.hive.ARDR.EGLD.KNC', 'MOC.SNT.HBAR.AAVE.STRIKE.TT.CRE', 'IMX.STPT.MANA.ICX.JST.MLK.ION.XEM', 'GRS.SXP.MBL.ARK.QKC.IOTA.', '.WAXP.KAVA.STOR.ZIL.MVL.ATOM.IOST', '.XLM.CELO.ALGO.POWR.CBK.THETA.MINA.', 'HUNT.LINK.DOT.MASK.LOOM.DKA.BLUR', 'AHT.GLM.STMX.SC.ARB.BTG.BSV.CHZ.CTC.QTUM.', '.AXS.EOS.FLOW.GMT.MATIC.HIFI.CVC.Sand', 'ONT.ID.META.ONG.DOGE.BTC.SHIB', 'XEC.UPP.GRT.ADA.ETC.BORA.STRAX', 'PYTH.ORBS.ANKR.SEI.NEAR.SBD.STX']",148,2024-10-06,Music,0,0,0,-1,2024-10-07 17:47:50,2024,10,6,只要聽歌就可以免費挖礦 ？ Tips Coin Song 비트코인무료채굴돈 벌기부자되기이더리움도지코인xrp리플 BTCGLMONGETCETHXRPDOGESOLXECDOGEADATRXXECXLMDOT hpobathiveARDREGLDKNC MOCSNTHBARAAVESTRIKETTCRE IMXSTPTMANAICXJSTMLKIONXEM GRSSXPMBLARKQKCIOTA WAXPKAVASTORZILMVLATOMIOST XLMCELOALGOPOWRCBKTHETAMINA HUNTLINKDOTMASKLOOMDKABLUR AHTGLMSTMXSCARBBTGBSVCHZCTCQTUM AXSEOSFLOWGMTMATICHIFICVCSand ONTIDMETAONGDOGEBTCSHIB XECUPPGRTADAETCBORASTRAX PYTHORBSANKRSEINEARSBDSTX  [SEP] Music
87,Ni1wwvLC_60,UCwSc1s-c_zAtaWGwJ1a7XAg,グラビアタレント・まいてぃが関西プールフェスでゴールド水着で登場！＜KANSAI POOL FES＞,"#撮影会 #プール撮影会  #まいてぃ

10月6日、KANSAI POOL FES ~8th Anniversary~ with京都下鴨茶論＆鴨コス（通称：関西プールフェス)が開催された。

Tバック隊長の名で人気のグラビアタレント・まいてぃが大胆なゴールドの水着で
登場した。まいてぃはWWSチャンネルのインタビューに応じ、衣装のポイントから撮影会の
盛り上がりのこと、今後挑戦してみたいことなど語った。


WWSチャンネル(https://www.wws-channel.com/)では
音楽・ファッション・アイドルを中⼼にエンタメ情報を配信しています。

WWSチャンネルを登録する　
↓
https://www.youtube.com/channel/UCwSc1s-c_zAtaWGwJ1a7XAg?sub_confirmation=1","['WWSチャンネル', 'WWS', 'KANSAI POOL FES', 'まいてぃ']",89,2024-10-06,Entertainment,0,0,0,-1,2024-10-07 17:47:55,2024,10,6,グラビアタレント まいてぃが関西プールフェスでゴールド水着で登場 ！ ＜ KANSAI POOL FES WWS WWS KANSAI POOL FES # # # [SEP] Entertainment
88,q5g1V6B7aiE,UCtYi-duCpntglMpy5fAvvrQ,2024년 불티나게 팔린 어묵탕 추천순위 TOP10,"❤️❤️❤️ 어묵탕 구매 가격 평점 리뷰 정리해 봤어요! ❤️❤️❤️
이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.
상품 구매 및 상세한 정보는 더보기 참고해 주세요.





[00:06]
10위. #대림선 어묵 진종합 205g 2개 [5,980원]
????구매링크????https://link.coupang.com/a/bUYCvt

[00:11]
9위. #고래사어묵 탕 시원한맛 6개 360g [17,770원]
????구매링크????https://link.coupang.com/a/bUYCw1

[00:17]
8위. #cj제일제당 삼호 시원한오뎅한그릇360gx10개 360g 10개 [22,700원]
????구매링크????https://link.coupang.com/a/bUYCyu

[00:22]
7위. #범표어묵 부산어묵 사각어묵 특상천 어묵(520g) 520g 2개 [14,900원]
????구매링크????https://link.coupang.com/a/bUYCz0

[00:28]
6위. #고래사어묵 바로 끓여먹는 꼬치어묵전골 & 유부주머니 2~3인분  [11,130원]
????구매링크????https://link.coupang.com/a/bUYCBy

[00:33]
5위. #cj제일제당 얼큰오뎅한그릇360gx5개+시원한오뎅한그릇360gx5개 1세트 360g [22,700원]
????구매링크????https://link.coupang.com/a/bUYCDn

[00:39]
4위. #범표어묵 캠핑어묵 꼬불이 꼬치어묵 500g 3개 [35,400원]
????구매링크????https://link.coupang.com/a/bUYCE1

[00:44]
3위. #범표어묵 밀가루없는 모듬수제어묵 18종 1개 900g [17,900원]
????구매링크????https://link.coupang.com/a/bUYCGE

[00:50]
2위. #고래사어묵 국탕용 종합 어묵 450g 1팩 [8,950원]
????구매링크????https://link.coupang.com/a/bUYCIc

[00:55]
1위. #범표어묵 어묵탕 반찬 3종 1호 세트 2.3kg  [42,970원]
????구매링크????https://link.coupang.com/a/bUYCJZ

이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.",[],77,2024-10-06,News & Politics,0,0,0,-1,2024-10-07 17:48:29,2024,10,6,불티나게 팔린 어묵탕 추천순위 TOP10  #대림선 #고래사어묵 #cj제일제당 #범표어묵 #고래사어묵 #cj제일제당 #범표어묵 #범표어묵 #고래사어묵 #범표어묵 [SEP] News & Politics
89,EtpYb5vZRZ8,UCtYi-duCpntglMpy5fAvvrQ,2024년 불티나게 팔린 lg전자렌탈 추천순위 TOP10,"❤️❤️❤️ lg전자렌탈 구매 가격 평점 리뷰 정리해 봤어요! ❤️❤️❤️
이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.
상품 구매 및 상세한 정보는 더보기 참고해 주세요.





[00:06]
10위. #LG전자 일반형냉장고 화이트 B602W33 [866,670원]
????구매링크????https://link.coupang.com/a/bUYg8P

[00:11]
9위. #LG전자 통돌이세탁기 TR10WL 10kg 방문설치 화이트 [339,960원]
????구매링크????https://link.coupang.com/a/bUYhaM

[00:17]
8위. #LG전자 일반 2도어 냉장고 방문설치 B332S34 [497,020원]
????구매링크????https://link.coupang.com/a/bUYhcM

[00:22]
7위. #LG전자 원동고 냉동고 A320S [685,260원]
????구매링크????https://link.coupang.com/a/bUYheA

[00:28]
6위. #[색상선택형] LG전자 디오스 오브제 컬렉션 베이직 상냉장  [1,753,850원]
????구매링크????https://link.coupang.com/a/bUYhgp

[00:33]
5위. #[색상선택형] LG전자 오브제 컬렉션 빌트인 모던엣지 메탈  [690,780원]
????구매링크????https://link.coupang.com/a/bUYhh3

[00:39]
4위. #[색상선택형] LG전자 오브제 2도어냉장고 메탈 오브제컬렉션 일반냉장고  [433,500원]
????구매링크????https://link.coupang.com/a/bUYhjM

[00:44]
3위. #LG전자 일반형냉장고 화이트 B502W33 [623,140원]
????구매링크????https://link.coupang.com/a/bUYhlM

[00:50]
2위. #LG전자 2도어 일반냉장고 189L 방문설치 화이트 B182W13 [367,680원]
????구매링크????https://link.coupang.com/a/bUYhnh

[00:55]
1위. #[색상선택형] LG전자 디오스 오브제컬렉션 양문형 냉장고 메탈  [1,044,230원]
????구매링크????https://link.coupang.com/a/bUYhoB

이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.",[],77,2024-10-06,News & Politics,0,0,0,-1,2024-10-07 17:48:29,2024,10,6,불티나게 팔린 lg전자렌탈 추천순위 TOP10  #LG전자 #LG전자 #LG전자 #LG전자 # # # #LG전자 #LG전자 # [SEP] News & Politics
90,J6CnBsFNhvw,UCwySvjegLV4Fut1MeHI3b4g,김포꿈꾸는교회 주일 3부예배 찬양(2024.10.06),"- 마하나임 찬양단
- 인도 : 이도성 목사

*찬양

***본 교회는 CCLI로부터 교회 저작권 라이센스와 
     스트리밍 라이센스를 취득하였습니다
     본 영상은 CCLI 라이센스 규정에 따라 비영리 
     예배목적으로 이용 됩니다
     본 영상에 광고가 재생될 경우 본 교회가 아닌 
     저작권자가 결정한 것으로 수익은 교회가 아닌 
     저작권자에게 분배됩니다
     본 교회의 라이센스 취득 사실은 CCLI에서 
     확인 할 수 있습니다
     CCLI License #644831​​​​​​​​
     CCLI Streaming License #1684899

#김포꿈꾸는교회 #온라인예배 #온라인찬양 #CCM #주일예배

***꿈꾸는 교회 홈페이지
      http://www.gpdc.kr",[],1032,2024-10-06,People & Blogs,0,0,0,-1,2024-10-07 17:48:30,2024,10,6,김포꿈꾸는교회 3부예배 찬양 (2024  #644831 #1684899 #김포꿈꾸는교회 #온라인예배 #온라인찬양 #CCM #주일예배 [SEP] People & Blogs
91,D7lCIhA84ys,UCLZBXiS9ZrIXgKBs_SMfGBQ,[SUB]伊朗以色列滅絕戰？陸做台海戰時準備 新聞大白話 20241005 (字幕版),"✔訂閱【TVBS戰情室】https://bit.ly/2sDiKcZ
完整版HD集數快速找➔https://bit.ly/2Etctbf
【2024總統大選】➔https://reurl.cc/l7Np1d
【戰情室上線啦】最真實直播點我看➔https://reurl.cc/5OD2YR
【新聞翟急便】特別企劃➔https://bit.ly/2JiJgoA
趙少康X陳文茜談國際➔https://reurl.cc/4my5pY
美國下一步怎麼走?➔https://bit.ly/3qlGCig
美豬議題➔https://bit.ly/2VqaSdD
兩岸關係怎麼辦➔https://bit.ly/3qmFmeI
關心新冠肺炎疫情➔https://bit.ly/2tXmOJU
頻道LIVE直播專區➔https://reurl.cc/5qokMR
中美台緊張關係➔https://reurl.cc/q8mzZR
TVBS戰情室每週精彩回顧➔https://bit.ly/2JiKS1C

●鎖定TVBS TV 56台首播 
●按讚【TVBS戰情室】fb粉絲頁：http://bit.ly/2fMs1us
●收聽【TVBS戰情室】Apple Podcast：https://podcasts.apple.com/podcast/1740274058
●【新聞翟急便】fb粉專馬上按讚：https://www.facebook.com/realmicrophone/

  《TVBS戰情室》YouTube頻道，部分影片因版權限制以致海外地區無法觀看，造成不便敬請見諒。歡迎海外觀眾鎖定網路獨家影片。

 #TVBS戰情室 #TVBS #新聞翟急便 #超錢新聞 #翟翾 #錢子","['少康', '習近平', '习近平', 'XiJinping', '大陸', '中國', '中国', '少康战情室', '台海', '兩岸', '唐湘龍', '蘭萱', '台湾', '國民黨', '民進黨', '政論', '政治', 'TVBS', '總統大選', '韓國瑜', '蔡英文', '柯文哲', '武漢肺炎', 'Wuhan', '新冠肺炎', '陳時中', 'WHO', 'Taiwan', '美國', '北京', '解放軍', '深喉嚨', '關鍵時刻', '寶傑', '觀點', '新聞龍捲風', '暐瀚', '鳳馨', '飛碟早餐', '唐湘龙', '三立', '東森', 'SET', 'Trump', '武統', '陳文茜', '拜登', 'Biden', '軍演', '疫苗', '共機', '蘇貞昌', '新聞翟急便', ""Sisy's World News"", '茜問', '文茜的世界周報', '文茜', '中天', '中天新聞', '快點TV', 'ctitv', '正常發揮', '24H直播', '新聞深喉嚨', '頭條開講', '大政治大爆卦', '韓國瑜台', '蘇揆', '52台', 'NEWS LIVE', '謝曜州', '誰來feat趙少康', '少康中興', '王又正', '中廣', '2024總統', '台積電', 'BNT', '新聞大白話', 'pelosi', 'nancy pelosi', '中美台', '台灣', 'taiwan', 'US', 'China', '投票', '開票', '選舉', '九合一', '蔣萬安', '黃珊珊', '張善政', '賴香伶', '高虹安', '盧秀燕', '謝龍介', '黃偉哲', '陳其邁', '公投', '白紙革命', '江澤民', 'TVBS戰情室', '郭台銘', '賴清德', '侯友宜', '賴佩霞']",3470,2024-10-06,News & Politics,0,0,0,-1,2024-10-07 17:48:34,2024,10,6,[ SUB 伊朗以色列滅絕戰 ？ 陸做台海戰時準備 新聞大白話 字幕版 XiJinping TVBS Wuhan WHO Taiwan SET Trump Biden Sisys World News TV ctitv 24H 52 NEWS LIVE feat 2024 BNT pelosi nancy pelosi taiwan US China TVBS #TVBS #TVBS # # # # [SEP] News & Politics
92,yFHnvlmoWT4,UCLZBXiS9ZrIXgKBs_SMfGBQ,高雄阿嬤怒譙陳其邁出來講 黃捷中斷救災拍片引爆眾怒 【新聞大白話】 20241006-3｜黃揚明 葉元之 毛嘉慶,"✔訂閱【TVBS戰情室】https://bit.ly/2sDiKcZ
完整版HD集數快速找➔https://bit.ly/2Etctbf
【2024總統大選】➔https://reurl.cc/l7Np1d
【戰情室上線啦】最真實直播點我看➔https://reurl.cc/5OD2YR
【新聞翟急便】特別企劃➔https://bit.ly/2JiJgoA
趙少康X陳文茜談國際➔https://reurl.cc/4my5pY
美國下一步怎麼走?➔https://bit.ly/3qlGCig
美豬議題➔https://bit.ly/2VqaSdD
兩岸關係怎麼辦➔https://bit.ly/3qmFmeI
關心新冠肺炎疫情➔https://bit.ly/2tXmOJU
頻道LIVE直播專區➔https://reurl.cc/5qokMR
中美台緊張關係➔https://reurl.cc/q8mzZR
TVBS戰情室每週精彩回顧➔https://bit.ly/2JiKS1C

●鎖定TVBS TV 56台首播 
●按讚【TVBS戰情室】fb粉絲頁：http://bit.ly/2fMs1us
●收聽【TVBS戰情室】Apple Podcast：https://podcasts.apple.com/podcast/1740274058
●【新聞翟急便】fb粉專馬上按讚：https://www.facebook.com/realmicrophone/

  《TVBS戰情室》YouTube頻道，部分影片因版權限制以致海外地區無法觀看，造成不便敬請見諒。歡迎海外觀眾鎖定網路獨家影片。

 #TVBS戰情室 #TVBS #新聞翟急便 #超錢新聞 #翟翾 #錢子","['少康', '習近平', '习近平', 'XiJinping', '大陸', '中國', '中国', '少康战情室', '台海', '兩岸', '唐湘龍', '蘭萱', '台湾', '國民黨', '民進黨', '政論', '政治', 'TVBS', '總統大選', '韓國瑜', '蔡英文', '柯文哲', '武漢肺炎', 'Wuhan', '新冠肺炎', '陳時中', 'WHO', 'Taiwan', '美國', '北京', '解放軍', '深喉嚨', '關鍵時刻', '寶傑', '觀點', '新聞龍捲風', '暐瀚', '鳳馨', '飛碟早餐', '唐湘龙', '三立', '東森', 'SET', 'Trump', '武統', '陳文茜', '拜登', 'Biden', '軍演', '疫苗', '共機', '蘇貞昌', '新聞翟急便', ""Sisy's World News"", '茜問', '文茜的世界周報', '文茜', '中天', '中天新聞', '快點TV', 'ctitv', '正常發揮', '24H直播', '新聞深喉嚨', '頭條開講', '大政治大爆卦', '韓國瑜台', '蘇揆', '52台', 'NEWS LIVE', '謝曜州', '誰來feat趙少康', '少康中興', '王又正', '中廣', '2024總統', '台積電', 'BNT', '新聞大白話', 'pelosi', 'nancy pelosi', '中美台', '台灣', 'taiwan', 'US', 'China', '投票', '開票', '選舉', '九合一', '蔣萬安', '黃珊珊', '張善政', '賴香伶', '高虹安', '盧秀燕', '謝龍介', '黃偉哲', '陳其邁', '公投', '白紙革命', '江澤民', 'TVBS戰情室', '郭台銘', '賴清德', '侯友宜', '賴佩霞']",829,2024-10-06,News & Politics,0,0,0,-1,2024-10-07 17:48:34,2024,10,6,高雄阿嬤怒譙陳其邁出來講 黃捷中斷救災拍片引爆眾怒 【 新聞大白話 ｜ 黃揚明 葉元之 毛嘉慶 XiJinping TVBS Wuhan WHO Taiwan SET Trump Biden Sisys World News TV ctitv 24H 52 NEWS LIVE feat 2024 BNT pelosi nancy pelosi taiwan US China TVBS #TVBS #TVBS # # # # [SEP] News & Politics
93,JwI6IJF-J18,UCLZBXiS9ZrIXgKBs_SMfGBQ,網瘋傳韓國瑜國歌合唱影片 賴清德到底多討厭中華民國？ 【新聞大白話】 20241006-1｜黃揚明 葉元之 毛嘉慶,"✔訂閱【TVBS戰情室】https://bit.ly/2sDiKcZ
完整版HD集數快速找➔https://bit.ly/2Etctbf
【2024總統大選】➔https://reurl.cc/l7Np1d
【戰情室上線啦】最真實直播點我看➔https://reurl.cc/5OD2YR
【新聞翟急便】特別企劃➔https://bit.ly/2JiJgoA
趙少康X陳文茜談國際➔https://reurl.cc/4my5pY
美國下一步怎麼走?➔https://bit.ly/3qlGCig
美豬議題➔https://bit.ly/2VqaSdD
兩岸關係怎麼辦➔https://bit.ly/3qmFmeI
關心新冠肺炎疫情➔https://bit.ly/2tXmOJU
頻道LIVE直播專區➔https://reurl.cc/5qokMR
中美台緊張關係➔https://reurl.cc/q8mzZR
TVBS戰情室每週精彩回顧➔https://bit.ly/2JiKS1C

●鎖定TVBS TV 56台首播 
●按讚【TVBS戰情室】fb粉絲頁：http://bit.ly/2fMs1us
●收聽【TVBS戰情室】Apple Podcast：https://podcasts.apple.com/podcast/1740274058
●【新聞翟急便】fb粉專馬上按讚：https://www.facebook.com/realmicrophone/

  《TVBS戰情室》YouTube頻道，部分影片因版權限制以致海外地區無法觀看，造成不便敬請見諒。歡迎海外觀眾鎖定網路獨家影片。

 #TVBS戰情室 #TVBS #新聞翟急便 #超錢新聞 #翟翾 #錢子","['少康', '習近平', '习近平', 'XiJinping', '大陸', '中國', '中国', '少康战情室', '台海', '兩岸', '唐湘龍', '蘭萱', '台湾', '國民黨', '民進黨', '政論', '政治', 'TVBS', '總統大選', '韓國瑜', '蔡英文', '柯文哲', '武漢肺炎', 'Wuhan', '新冠肺炎', '陳時中', 'WHO', 'Taiwan', '美國', '北京', '解放軍', '深喉嚨', '關鍵時刻', '寶傑', '觀點', '新聞龍捲風', '暐瀚', '鳳馨', '飛碟早餐', '唐湘龙', '三立', '東森', 'SET', 'Trump', '武統', '陳文茜', '拜登', 'Biden', '軍演', '疫苗', '共機', '蘇貞昌', '新聞翟急便', ""Sisy's World News"", '茜問', '文茜的世界周報', '文茜', '中天', '中天新聞', '快點TV', 'ctitv', '正常發揮', '24H直播', '新聞深喉嚨', '頭條開講', '大政治大爆卦', '韓國瑜台', '蘇揆', '52台', 'NEWS LIVE', '謝曜州', '誰來feat趙少康', '少康中興', '王又正', '中廣', '2024總統', '台積電', 'BNT', '新聞大白話', 'pelosi', 'nancy pelosi', '中美台', '台灣', 'taiwan', 'US', 'China', '投票', '開票', '選舉', '九合一', '蔣萬安', '黃珊珊', '張善政', '賴香伶', '高虹安', '盧秀燕', '謝龍介', '黃偉哲', '陳其邁', '公投', '白紙革命', '江澤民', 'TVBS戰情室', '郭台銘', '賴清德', '侯友宜', '賴佩霞']",1098,2024-10-06,News & Politics,0,0,0,-1,2024-10-07 17:48:34,2024,10,6,網瘋傳韓國瑜國歌合唱影片 賴清德到底多討厭中華民國 ？ 【 新聞大白話 ｜ 黃揚明 葉元之 毛嘉慶 XiJinping TVBS Wuhan WHO Taiwan SET Trump Biden Sisys World News TV ctitv 24H 52 NEWS LIVE feat 2024 BNT pelosi nancy pelosi taiwan US China TVBS #TVBS #TVBS # # # # [SEP] News & Politics
